Filename,Author,Date,SHA
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,mat,2020-02-07T09:43:09Z,89cd69abb034c007a4ee8e3be7baae7f7b5de37e
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,stealthcopter,2018-05-11T11:04:52Z,72bf1ce12f2408db8bef259d480335eb1ededfeb
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,stealthcopter,2017-10-31T18:57:32Z,279ab654aeadad80119abf615076b22eb07f2029
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,friederbluemle,2017-08-19T16:20:33Z,0f9c169454010de9080427d645f491867856e376
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,stealthcopter,2017-05-12T21:31:11Z,c3715fc19d306dfce8b4a1a436c3839061148110
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,friederbluemle,2017-05-11T16:41:00Z,f2ea0bd158f20de2810f98228aea6c6d061ff282
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,stealthcopter,2017-02-15T12:53:36Z,55a4c8f28bf53e479a485fb9ba44279144f6526e
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,scottyab,2016-03-16T14:05:46Z,a649adb07c171387fbe20e468886c7a36ebfacd6
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,Mohammed Ezzat,2016-03-15T13:13:43Z,bb880410733bca57af216d56f2e2c8aec4626907
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,scottyab,2015-06-26T18:48:49Z,8bbd38050b4a84ac1084f5c98197fec822c09c39
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,scottyab,2015-06-26T15:50:40Z,d246945d2575623ca137fcc0a4ef1eb8f3c68fab
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,stealthcopter,2020-02-03T20:42:40Z,7815ef83b8b88b1ef1fab3ea30f4c8d7712dff19
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,danielkutik,2019-11-16T02:45:47Z,d1513cad35471a37772e443d732cdd71652ec2b9
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,danielkutik,2019-11-16T02:34:24Z,94e8c24b687b69b04c1910c22aa224f8e7fd5f3d
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,stealthcopter,2017-05-12T21:31:11Z,c3715fc19d306dfce8b4a1a436c3839061148110
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,friederbluemle,2017-05-11T16:41:00Z,f2ea0bd158f20de2810f98228aea6c6d061ff282
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,scottyab,2015-06-26T15:50:40Z,d246945d2575623ca137fcc0a4ef1eb8f3c68fab
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,stealthcopter,2020-02-03T20:42:40Z,7815ef83b8b88b1ef1fab3ea30f4c8d7712dff19
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,danielkutik,2019-11-16T02:45:47Z,d1513cad35471a37772e443d732cdd71652ec2b9
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,danielkutik,2019-11-16T02:34:24Z,94e8c24b687b69b04c1910c22aa224f8e7fd5f3d
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,stealthcopter,2017-05-12T21:31:11Z,c3715fc19d306dfce8b4a1a436c3839061148110
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,friederbluemle,2017-05-11T16:41:00Z,f2ea0bd158f20de2810f98228aea6c6d061ff282
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,scottyab,2015-06-26T15:50:40Z,d246945d2575623ca137fcc0a4ef1eb8f3c68fab
rootbeerlib/src/main/jni/toolChecker.cpp,stealthcopter,2017-05-12T21:31:11Z,c3715fc19d306dfce8b4a1a436c3839061148110
rootbeerlib/src/main/jni/toolChecker.cpp,friederbluemle,2017-05-11T16:41:00Z,f2ea0bd158f20de2810f98228aea6c6d061ff282
rootbeerlib/src/main/jni/toolChecker.cpp,stealthcopter,2017-03-24T14:49:14Z,cfd9e8325845910f06a6d26f51f39fefd7304d36
rootbeerlib/src/main/jni/toolChecker.cpp,stealthcopter,2017-03-13T22:55:31Z,1daad8af2f17955409291ff09bdd1c961b656f63
rootbeerlib/src/main/jni/toolChecker.cpp,stealthcopter,2017-03-13T22:35:27Z,206753334799b7335506ea639443f68937e434fe
rootbeerlib/src/main/jni/toolChecker.h,stealthcopter,2017-05-12T21:31:11Z,c3715fc19d306dfce8b4a1a436c3839061148110
rootbeerlib/src/main/jni/toolChecker.h,friederbluemle,2017-05-11T16:41:00Z,f2ea0bd158f20de2810f98228aea6c6d061ff282
rootbeerlib/src/main/jni/toolChecker.h,stealthcopter,2017-03-24T14:49:14Z,cfd9e8325845910f06a6d26f51f39fefd7304d36
rootbeerlib/src/main/jni/toolChecker.h,stealthcopter,2017-03-13T22:35:27Z,206753334799b7335506ea639443f68937e434fe
rootbeerlib/jni/toolChecker.cpp,aippisch,2016-09-16T14:04:45Z,43613249a26d72049d8244014e912d5d5818edaa
rootbeerlib/jni/toolChecker.cpp,scottyab,2015-06-30T14:45:20Z,8cb5e85b11a596ca68e2e099a51780c277ca4bfc
rootbeerlib/jni/toolChecker.cpp,stealthcopter,2015-06-30T14:36:54Z,2920f344669151ddcc7ef624d1c1ecc0ad878ba5
rootbeerlib/jni/toolChecker.cpp,scottyab,2015-06-30T14:14:20Z,2b4d828943c17d66a1f04cb02b2da0930ad5192d
rootbeerlib/jni/toolChecker.cpp,stealthcopter,2015-06-30T14:14:02Z,e9511c315e1ea80769b734483a5e64e133c5a2ee
rootbeerlib/jni/toolChecker.cpp,stealthcopter,2015-06-30T13:04:08Z,12b238f7c8311c8116ef1b9b1b1fdc14f8067bbc
rootbeerlib/jni/toolChecker.cpp,scottyab,2015-06-30T12:58:19Z,d12981d9bf2714a463e5ca1b2cf28a5920ea58ac
rootbeerlib/jni/toolChecker.cpp,stealthcopter,2015-06-26T16:10:45Z,e026001047d79e95c1d2818e3ad93937ee1a982c
rootbeerlib/jni/toolChecker.cpp,scottyab,2015-06-26T15:50:40Z,d246945d2575623ca137fcc0a4ef1eb8f3c68fab
rootbeerlib/jni/toolChecker.h,scottyab,2015-06-30T14:45:20Z,8cb5e85b11a596ca68e2e099a51780c277ca4bfc
rootbeerlib/jni/toolChecker.h,stealthcopter,2015-06-30T14:36:54Z,2920f344669151ddcc7ef624d1c1ecc0ad878ba5
rootbeerlib/jni/toolChecker.h,scottyab,2015-06-30T14:14:20Z,2b4d828943c17d66a1f04cb02b2da0930ad5192d
rootbeerlib/jni/toolChecker.h,stealthcopter,2015-06-30T14:14:02Z,e9511c315e1ea80769b734483a5e64e133c5a2ee
rootbeerlib/jni/toolChecker.h,stealthcopter,2015-06-26T16:10:45Z,e026001047d79e95c1d2818e3ad93937ee1a982c
rootbeerlib/jni/toolChecker.h,scottyab,2015-06-26T15:50:40Z,d246945d2575623ca137fcc0a4ef1eb8f3c68fab
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,stealthcopter,2015-06-26T14:41:45Z,bd5268a74beb21f2a98c3f59ea717dcd35680349
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,stealthcopter,2015-06-26T14:32:45Z,bb1d88bbf5565c9836759be9d9b04ffe62ff4e8b
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,scottyab,2015-06-19T17:21:37Z,fdb18e5e2e15c0a7a5cb5ab6d95a569e702c3253
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,scottyab,2015-06-19T17:20:07Z,2451f96910adb976392c74b42e9fca40b842c60b
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,stealthcopter,2015-06-19T10:09:22Z,f1592567a2d5c8a8f1c1fe8921e23a630b7d86c6
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,scottyab,2015-06-19T09:05:10Z,08453399a94b7ba050345332190e89470162658c
app/src/main/java/com/scottyab/rootchecker/Const.java,stealthcopter,2015-06-26T14:32:45Z,bb1d88bbf5565c9836759be9d9b04ffe62ff4e8b
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,stealthcopter,2015-06-26T14:32:45Z,bb1d88bbf5565c9836759be9d9b04ffe62ff4e8b
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,scottyab,2015-06-19T17:21:37Z,fdb18e5e2e15c0a7a5cb5ab6d95a569e702c3253
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,stealthcopter,2015-06-19T10:09:22Z,f1592567a2d5c8a8f1c1fe8921e23a630b7d86c6
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,scottyab,2015-06-19T09:05:10Z,08453399a94b7ba050345332190e89470162658c
app/jni/toolChecker.cpp,scottyab,2015-06-19T17:21:37Z,fdb18e5e2e15c0a7a5cb5ab6d95a569e702c3253
app/jni/toolChecker.cpp,stealthcopter,2015-06-19T11:06:02Z,81e37803dccfd41189847fb9c8e682031f642305
app/jni/toolChecker.h,scottyab,2015-06-19T17:21:37Z,fdb18e5e2e15c0a7a5cb5ab6d95a569e702c3253
app/jni/toolChecker.h,stealthcopter,2015-06-19T11:06:02Z,81e37803dccfd41189847fb9c8e682031f642305
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,scottyab,2015-06-19T17:21:37Z,fdb18e5e2e15c0a7a5cb5ab6d95a569e702c3253
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,stealthcopter,2015-06-19T11:06:02Z,81e37803dccfd41189847fb9c8e682031f642305
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,stealthcopter,2015-06-19T10:09:22Z,f1592567a2d5c8a8f1c1fe8921e23a630b7d86c6
app/jni/rootChecker.cpp,stealthcopter,2015-06-19T10:09:22Z,f1592567a2d5c8a8f1c1fe8921e23a630b7d86c6
app/jni/rootChecker.h,stealthcopter,2015-06-19T10:09:22Z,f1592567a2d5c8a8f1c1fe8921e23a630b7d86c6
app/src/androidTest/java/com/scottyab/rootchecker/ApplicationTest.java,scottyab,2015-06-19T09:05:10Z,08453399a94b7ba050345332190e89470162658c
app/src/main/java/com/scottyab/rootchecker/util/QLog.java,scottyab,2015-06-19T09:05:10Z,08453399a94b7ba050345332190e89470162658c
